timestamp,ssid,mac,channel,rssi,authmode,hidden
'1609027125','Deutschland','9C:80:DF:B8:0D:E4','1','-94','4', '0'
'1609027130','Deutschland','9C:80:DF:B8:0D:E4','1','-93','4', '0'
'1609027130','BVG Wi-Fi','00:F6:63:D7:2A:70','6','-70','0', '0'
'1609027130','qwerz','00:F6:63:D7:2A:72','6','-71','3', '0'
'1609027130','BVG Wi-Fi','00:F6:63:9F:77:F0','1','-86','0', '0'
'1609027130','qwerz','00:F6:63:9F:77:F2','1','-90','3', '0'
'1609027135','Deutschland','9C:80:DF:B8:0D:E4','1','-82','4', '0'
'1609027135','BVG Wi-Fi','00:F6:63:D7:2A:70','6','-80','0', '0'
'1609027136','qwerz','00:F6:63:D7:2A:72','6','-83','3', '0'
'1609027141','Deutschland','9C:80:DF:B8:0D:E4','1','-82','4', '0'
'1609027141','qwerz','00:F6:63:D7:2A:72','6','-78','3', '0'
'1609027141','BVG Wi-Fi','00:F6:63:D7:2A:70','6','-80','0', '0'
'1609027141','BVG Wi-Fi','00:81:C4:93:E9:70','11','-85','0', '0'
'1609027141','qwerz','00:81:C4:93:E9:72','11','-86','3', '0'
'1609027141','KAMA','00:81:C4:93:E9:71','11','-87','3', '0'
'1609027146','Deutschland','9C:80:DF:B8:0D:E4','1','-86','4', '0'
'1609027147','BVG Wi-Fi','00:F6:63:D7:2A:70','6','-81','0', '0'
'1609027147','qwerz','00:F6:63:D7:2A:72','6','-80','3', '0'
'1609027152','Deutschland','9C:80:DF:B8:0D:E4','1','-91','4', '0'
'1609027152','BVG Wi-Fi','00:F6:63:9F:77:F0','1','-89','0', '0'
'1609027152','BVG Wi-Fi','00:F6:63:D7:2A:70','6','-71','0', '0'
'1609027152','qwerz','00:F6:63:D7:2A:72','6','-70','3', '0'
'1609027152','BVG Wi-Fi','00:81:C4:93:E9:70','11','-86','0', '0'
'1609027153','qwerz','00:81:C4:93:E9:72','11','-85','3', '0'
'1609027153','KAMA','00:81:C4:93:E9:71','11','-85','3', '0'
'1609027158','BVG Wi-Fi','00:F6:63:D7:2A:70','6','-78','0', '0'
'1609027158','qwerz','00:F6:63:D7:2A:72','6','-78','3', '0'
'1609027158','BVG Wi-Fi','00:F6:63:9F:77:F0','1','-87','0', '0'
'1609027158','qwerz','00:F6:63:9F:77:F2','1','-86','3', '0'
'1609027163','Deutschland','9C:80:DF:B8:0D:E4','1','-89','4', '0'
'1609027164','qwerz','00:F6:63:D7:2A:72','6','-81','3', '0'
'1609027164','BVG Wi-Fi','00:F6:63:D7:2A:70','6','-81','0', '0'
'1609027169','Deutschland','9C:80:DF:B8:0D:E4','1','-95','4', '0'
